3508.TWO 位速 現價:29.60
3511.TWO 矽瑪 現價:31.00
3512.TWO 皇龍 現價:28.95
3515.TW 華擎 現價:256.5
3516.TWO 亞帝歐 現價:17.20
3518.TW 柏騰 現價:37.70
3520.TWO 華盈 現價:17.40
3521.TWO 鴻翊 現價:22.30
3522.TWO 御頂 現價:15.50
3523.TWO 迎輝 現價:17.65
3526.TWO 凡甲 現價:170.0
3527.TWO 聚積 現價:89.5
3528.TW 安馳 現價:50.1
3529.TWO 力旺 現價:1820
3530.TW 晶相光 現價:70.3
3531.TWO 先益 現價:28.55
3532.TW 台勝科 現價:138.0
3533.TW 嘉澤 現價:783
3535.TW 晶彩科 現價:18.05
3537.TWO 堡達 現價:36.90
3540.TWO 曜越 現價:44.80
3541.TWO 西柏 現價:40.50
3543.TW 州巧 現價:20.85
3545.TW 敦泰 現價:70.0
3546.TWO 宇峻 現價:76.5
3548.TWO 兆利 現價:90.0
3550.TW 聯穎 現價:15.35
3551.TWO 世禾 現價:68.4
3552.TWO 同致 現價:126.0
3555.TWO 重鵬 現價:37.95
3556.TWO 禾瑞亞 現價:60.1
3557.TW 嘉威 現價:52.2
3558.TWO 神準 現價:291.0
3563.TW 牧德 現價:192.0
3564.TWO 其陽 現價:41.30
3567.TWO 逸昌 現價:39.15
3570.TWO 大塚 現價:126.0
3576.TW 聯合再生 現價:16.20
3577.TWO 泓格 現價:80.8
3580.TWO 友威科 現價:52.3
3581.TWO 博磊 現價:31.30
3583.TW 辛耘 現價:235.0
3587.TWO 閎康 現價:281.0
3588.TW 通嘉 現價:53.4
3591.TW 艾笛森 現價:23.95
3592.TW 瑞鼎 現價:297.0
3593.TW 力銘 現價:11.55
3594.TWO 磐儀 現價:50.0
3596.TW 智易 現價:138.0
3597.TWO 映興 現價:23.00
3605.TW 宏致 現價:26.80
3607.TW 谷崧 現價:14.50
3609.TWO 三一東林 現價:43.85
3611.TWO 鼎翰 現價:242.0
3615.TWO 安可 現價:20.45
3617.TW 碩天 現價:228.5
3622.TW 洋華 現價:38.65
3623.TWO 富晶通 現價:16.70
3624.TWO 光頡 現價:52.2
3625.TWO 西勝 現價:14.55
3628.TWO 盈正 現價:44.95
3629.TWO 地心引力 現價:43.20
3630.TWO 新鉅科 現價:31.25
3631.TWO 晟楠 現價:-
3632.TWO 研勤 現價:14.60
3645.TW 達邁 現價:42.70
3646.TWO 艾恩特 現價:29.70
3652.TW 精聯 現價:27.70
3653.TW 健策 現價:602
3661.TW 世芯-KY 現價:1970
3663.TWO 鑫科 現價:33.25
3664.TWO 安瑞-KY 現價:26.15
3665.TW 貿聯-KY 現價:264.0
3666.TWO 光耀 現價:26.15
3669.TW 圓展 現價:38.55
3672.TWO 康聯訊 現價:25.15
3673.TW TPK-KY 現價:34.35
3675.TWO 德微 現價:283.5
3679.TW 新至陞 現價:89.8
3680.TWO 家登 現價:351.0
3682.TW 亞太電 現價:6.41
3684.TWO 榮昌 現價:47.50
3685.TWO 元創精密 現價:23.30
3686.TW 達能 現價:12.80
3687.TWO 歐買尬 現價:85.2
3689.TWO 湧德 現價:65.0
3691.TWO 碩禾 現價:77.4
3693.TWO 營邦 現價:543
3694.TW 海華 現價:33.90
3701.TW 大眾控 現價:59.2
3702.TW 大聯大 現價:53.7
3702A.TW 大聯大甲特 現價:46.35
3703.TW 欣陸 現價:26.15
3704.TW 合勤控 現價:46.80
3705.TW 永信 現價:43.25
3706.TW 神達 現價:44.05
3707.TWO 漢磊 現價:75.1
3708.TW 上緯投控 現價:91.8
3709.TWO 鑫聯大投控 現價:23.20
3710.TWO 連展投控 現價:9.93
3711.TW 日月光投控 現價:107.0
3712.TW 永崴投控 現價:31.00
3713.TWO 新晶投控 現價:25.30
3714.TW 富采 現價:45.00
3715.TW 定穎投控 現價:41.30
4102.TWO 永日 現價:31.15
4104.TW 佳醫 現價:90.9
4105.TWO 東洋 現價:75.0
4106.TW 雃博 現價:27.80
4107.TWO 邦特 現價:109.5
4108.TW 懷特 現價:19.90
4109.TWO 加捷生醫 現價:13.50
4111.TWO 濟生 現價:27.25
4113.TWO 聯上 現價:21.20
4114.TWO 健喬 現價:35.75
4116.TWO 明基醫 現價:57.1
4119.TW 旭富 現價:100.5
4120.TWO 友華 現價:36.50
4121.TWO 優盛 現價:23.60
4123.TWO 晟德 現價:50.3
4126.TWO 太醫 現價:80.0
4127.TWO 天良 現價:13.75
4128.TWO 中天 現價:48.50
4129.TWO 聯合 現價:67.6
4130.TWO 健亞 現價:26.60
4131.TWO 晶宇 現價:23.00
4133.TW 亞諾法 現價:31.55
4137.TW 麗豐-KY 現價:185.0
4138.TWO 曜亞 現價:113.0
4139.TWO 馬光-KY 現價:41.55
4142.TW 國光生 現價:32.50
4147.TWO 中裕 現價:103.0
4148.TW 全宇生技-KY 現價:49.60
4153.TWO 鈺緯 現價:36.00
4154.TWO 樂威科-KY 現價:14.75
4155.TW 訊映 現價:32.75
4157.TWO 太景*-KY 現價:15.00
4160.TWO 創源 現價:49.50
4161.TWO 聿新科 現價:37.10
4162.TWO 智擎 現價:85.4
4163.TWO 鐿鈦 現價:115.0
4164.TW 承業醫 現價:53.0
4167.TWO 松瑞藥 現價:17.35
4168.TWO 醣聯 現價:27.95
4171.TWO 瑞基 現價:36.55
4173.TWO 久裕 現價:22.45
4174.TWO 浩鼎 現價:84.3
4175.TWO 杏一 現價:89.5
4183.TWO 福永生技 現價:19.80
4188.TWO 安克 現價:20.50
4190.TW 佐登-KY 現價:68.8
4192.TWO 杏國 現價:-
4198.TWO 欣大健康 現價:24.55
4205.TWO 中華食 現價:102.5
4207.TWO 環泰 現價:19.05
4303.TWO 信立 現價:18.70
4304.TWO 勝昱 現價:8.08
4305.TWO 世坤 現價:31.65
4306.TW 炎洲 現價:14.65
4401.TWO 東隆興 現價:21.00
4402.TWO 福大 現價:9.65
4406.TWO 新昕纖 現價:-
4413.TWO 飛寶企業 現價:15.65
4414.TW 如興 現價:3.98
4416.TWO 三圓 現價:76.0
4417.TWO 金洲 現價:39.40
4419.TWO 元勝 現價:28.50
4420.TWO 光明 現價:30.45
4426.TW 利勤 現價:19.70
4430.TWO 耀億 現價:22.45
4432.TWO 銘旺實 現價:24.35
4433.TWO 興采 現價:29.35
4438.TW 廣越 現價:117.5
4439.TW 冠星-KY 現價:131.5
4440.TW 宜新實業 現價:28.00
4502.TWO 健信 現價:36.90
4503.TWO 金雨 現價:59.2
4506.TWO 崇友 現價:79.9
4510.TWO 高鋒 現價:16.20
4513.TWO 福裕 現價:19.30
4523.TWO 永彰 現價:46.05
4526.TW 東台 現價:17.45
4527.TWO 方土霖 現價:33.90
4528.TWO 江興鍛 現價:32.45
4529.TWO 淳紳 現價:8.58
4530.TWO 宏易 現價:6.11
4532.TW 瑞智 現價:20.95
4533.TWO 協易機 現價:27.10
4534.TWO 慶騰 現價:10.00
4535.TWO 至興 現價:37.65
4536.TW 拓凱 現價:161.0
4538.TWO 大詠城 現價:19.40
4540.TW 全球傳動 現價:32.70
4541.TWO 晟田 現價:34.25
4542.TWO 科嶠 現價:31.50
4543.TWO 萬在 現價:41.30
4545.TW 銘鈺 現價:29.70
4549.TWO 桓達 現價:95.9
4550.TWO 長佳 現價:29.90
4551.TW 智伸科 現價:133.5
4552.TW 力達-KY 現價:32.15
4554.TWO 橙的 現價:27.20
4555.TW 氣立 現價:52.1
4556.TWO 旭然 現價:29.50
4557.TW 永新-KY 現價:102.5
4558.TWO 寶緯 現價:27.80
4560.TW 強信-KY 現價:35.70
4561.TWO 健椿 現價:27.20
4562.TW 穎漢 現價:15.45
4563.TWO 百德 現價:57.4
4564.TW 元翎 現價:23.70
4566.TW 時碩工業 現價:50.8
4568.TWO 科際精密 現價:54.3
4569.TW 六方科-KY 現價:90.4
4571.TW 鈞興-KY 現價:71.8
4572.TW 駐龍 現價:191.0
4576.TW 大銀微系統 現價:67.2
4577.TWO 達航科技 現價:28.40
4580.TWO 捷流閥業 現價:91.6
4581.TW 光隆精密-KY 現價:72.4
4583.TW 台灣精銳 現價:220.0
4584.TWO 君帆 現價:44.50
4609.TWO 唐鋒 現價:6.15
4702.TWO 中美實 現價:13.25
4706.TWO 大恭 現價:21.50
4707.TWO 磐亞 現價:13.25
4711.TWO 永純 現價:15.20
4712.TWO 南璋 現價:3.69
4714.TWO 永捷 現價:12.55
4716.TWO 大立 現價:12.90
4720.TW 德淵 現價:14.25
4721.TWO 美琪瑪 現價:78.6
4722.TW 國精化 現價:34.60
4726.TWO 永昕 現價:38.70
4728.TWO 雙美 現價:195.5
4729.TWO 熒茂 現價:16.30
4735.TWO 豪展 現價:37.50
4736.TWO 泰博 現價:171.0
4737.TW 華廣 現價:72.6
4739.TW 康普 現價:74.4
4741.TWO 泓瀚 現價:34.45
4743.TWO 合一 現價:184.0
4744.TWO 皇將 現價:29.10
4745.TWO 合富-KY 現價:26.20
4746.TW 台耀 現價:88.5
4747.TWO 強生 現價:98.8
4754.TWO 國碳科 現價:48.90
4755.TW 三福化 現價:131.0
4760.TWO 勤凱 現價:68.9
4763.TW 材料-KY 現價:756
4764.TW 雙鍵 現價:46.10
4766.TW 南寶 現價:186.0
4767.TWO 誠泰科技 現價:28.80
4768.TWO 晶呈科技 現價:173.5
4770.TW 上品 現價:278.0
4804.TWO 大略-KY 現價:4.96
4806.TWO 昇華 現價:-
4807.TW 日成-KY 現價:18.25
4903.TWO 聯光通 現價:17.00
4904.TW 遠傳 現價:71.4
4905.TWO 台聯電 現價:71.9
4906.TW 正文 現價:32.95
4907.TWO 富宇 現價:37.15
4908.TWO 前鼎 現價:54.0
4909.TWO 新復興 現價:22.50
4911.TWO 德英 現價:61.7
4912.TW 聯德控股-KY 現價:85.4
4915.TW 致伸 現價:63.9
4916.TW 事欣科 現價:37.65
4919.TW 新唐 現價:125.0
4923.TWO 力士 現價:41.45
4924.TWO 欣厚-KY 現價:12.40
4927.TW 泰鼎-KY 現價:51.6
4930.TW 燦星網 現價:24.80
4931.TWO 新盛力 現價:33.75
4933.TWO 友輝 現價:40.50
4934.TW 太極 現價:36.10
4935.TW 茂林-KY 現價:53.7
4938.TW 和碩 現價:76.9
4939.TWO 亞電 現價:16.65
4942.TW 嘉彰 現價:41.10
4943.TW 康控-KY 現價:14.40
4944.TWO 兆遠 現價:10.95
4945.TWO 陞達科技 現價:60.8
4946.TWO 辣椒 現價:28.60
4950.TWO 牧東 現價:10.85
4951.TWO 精拓科 現價:62.7
4952.TW 凌通 現價:48.70
4953.TWO 緯軟 現價:118.0
4956.TW 光鋐 現價:14.50
4958.TW 臻鼎-KY 現價:95.1
4960.TW 誠美材 現價:11.55
4961.TW 天鈺 現價:127.0
4966.TWO 譜瑞-KY 現價:818
4967.TW 十銓 現價:60.1
4968.TW 立積 現價:147.5
4971.TWO IET-KY 現價:56.3
4972.TWO 湯石照明 現價:28.15
4973.TWO 廣穎 現價:28.50
4974.TWO 亞泰 現價:68.4
4976.TW 佳凌 現價:41.30
4977.TW 眾達-KY 現價:71.0
4979.TWO 華星光 現價:159.0
4987.TWO 科誠 現價:59.3
4989.TW 榮科 現價:26.10
4991.TWO 環宇-KY 現價:30.70
4994.TW 傳奇 現價:42.70
4995.TWO 晶達 現價:44.00
4999.TW 鑫禾 現價:34.75
5007.TW 三星 現價:56.5
5009.TWO 榮剛 現價:45.40
5011.TWO 久陽 現價:20.75
5013.TWO 強新 現價:33.50
5014.TWO 建錩 現價:13.25
5015.TWO 華祺 現價:41.90
5016.TWO 松和 現價:28.40
5201.TWO 凱衛 現價:30.90
5202.TWO 力新 現價:15.45
5203.TW 訊連 現價:92.7
5205.TWO 中茂 現價:32.00
5206.TWO 坤悅 現價:19.50
5209.TWO 新鼎 現價:162.0
5210.TWO 寶碩 現價:19.40
5211.TWO 蒙恬 現價:22.60
5212.TWO 凌網 現價:45.00
5213.TWO 亞昕 現價:25.85
5215.TW 科嘉-KY 現價:46.55
5220.TWO 萬達光電 現價:28.70
5222.TW 全訊 現價:171.0
5223.TWO 安力-KY 現價:38.85
5225.TW 東科-KY 現價:46.10
5227.TWO 立凱-KY 現價:51.5
5228.TWO 鈺鎧 現價:23.05
5230.TWO 雷笛克光學 現價:20.70
5234.TW 達興材料 現價:113.0
5236.TWO 凌陽創新 現價:121.5
5243.TW 乙盛-KY 現價:66.3
5244.TW 弘凱 現價:29.90
5245.TWO 智晶 現價:38.95
5251.TWO 天鉞電 現價:18.25
5258.TW 虹堡 現價:104.0
5263.TWO 智崴 現價:114.5
5269.TW 祥碩 現價:900
5272.TWO 笙科 現價:24.80
5274.TWO 信驊 現價:2325
5276.TWO 達輝-KY 現價:16.30
5278.TWO 尚凡 現價:177.0
5281.TWO 大峽谷-KY 現價:15.90
5283.TW 禾聯碩 現價:113.0
5284.TW jpp-KY 現價:138.5
5285.TW 界霖 現價:77.9
5287.TWO 數字 現價:219.0
5288.TW 豐祥-KY 現價:173.0
5289.TWO 宜鼎 現價:264.0
5291.TWO 邑昇 現價:28.10
5299.TWO 杰力 現價:108.5
5301.TWO 寶得利 現價:12.75
5302.TWO 太欣 現價:9.40
5306.TW 桂盟 現價:142.5
5309.TWO 系統電 現價:35.60
5310.TWO 天剛 現價:26.55
5312.TWO 寶島科 現價:79.0
5314.TWO 世紀 現價:28.55
5315.TWO 光聯 現價:18.60
5321.TWO 美而快 現價:87.8
5324.TWO 士開 現價:9.70
5328.TWO 華容 現價:14.10
5340.TWO 建榮 現價:62.8
5344.TWO 立衛 現價:16.85
5345.TWO 天揚 現價:4.80
5347.TWO 世界 現價:70.4
5348.TWO 系通 現價:13.65
5351.TWO 鈺創 現價:39.85
5353.TWO 台林 現價:38.10
5355.TWO 佳總 現價:7.32
5356.TWO 協益 現價:26.70
5364.TWO 力麗店 現價:-
5371.TWO 中光電 現價:75.8
5381.TWO 合正 現價:21.40
5383.TWO 金利 現價:30.45
5386.TWO 青雲 現價:52.4
5388.TW 中磊 現價:113.0
5392.TWO 能率 現價:24.25
5398.TWO 慕康生醫 現價:13.35
5403.TWO 中菲 現價:107.5
5410.TWO 國眾 現價:32.45
5425.TWO 台半 現價:80.3
5426.TWO 振發 現價:13.40
5432.TWO 新門 現價:50.8
5434.TW 崇越 現價:169.5
5438.TWO 東友 現價:16.80
5439.TWO 高技 現價:100.0
5443.TWO 均豪 現價:30.55
5450.TWO 南良 現價:17.70
5452.TWO 佶優 現價:22.60
5455.TWO 昇益 現價:27.00
5457.TWO 宣德 現價:52.2
5460.TWO 同協 現價:13.45
5464.TWO 霖宏 現價:30.20
5465.TWO 富驊 現價:43.35
5468.TWO 凱鈺 現價:16.85
5469.TW 瀚宇博 現價:53.3
5471.TW 松翰 現價:43.55
5474.TWO 聰泰 現價:120.5
5475.TWO 德宏 現價:12.55
5478.TWO 智冠 現價:95.5
5481.TWO 新華 現價:13.75
5483.TWO 中美晶 現價:154.0
5484.TW 慧友 現價:22.35
5487.TWO 通泰 現價:26.45
5488.TWO 松普 現價:12.50
5489.TWO 彩富 現價:36.75
5490.TWO 同亨 現價:21.75
5493.TWO 三聯 現價:48.00
5498.TWO 凱崴 現價:11.00
5508.TWO 永信建 現價:70.8
5511.TWO 德昌 現價:75.5
5512.TWO 力麒 現價:9.07
5514.TWO 三豐 現價:20.05
5515.TW 建國 現價:14.05
5516.TWO 雙喜 現價:28.85
5519.TW 隆大 現價:22.80
5520.TWO 力泰 現價:62.8
5521.TW 工信 現價:7.22
5522.TW 遠雄 現價:56.2
5523.TWO 豐謙 現價:25.80
5525.TW 順天 現價:26.10
5529.TWO 鉅陞 現價:11.15
5530.TWO 龍巖 現價:35.85
5531.TW 鄉林 現價:9.65
5533.TW 皇鼎 現價:18.35
5534.TW 長虹 現價:77.5
5536.TWO 聖暉* 現價:156.5
5538.TW 東明-KY 現價:34.00
5543.TWO 桓鼎-KY 現價:-
5546.TW 永固-KY 現價:36.35
5601.TWO 台聯櫃 現價:35.50
5603.TWO 陸海 現價:21.10
5604.TWO 中連 現價:46.20
5607.TW 遠雄港 現價:56.7
5608.TW 四維航 現價:20.40
5609.TWO 中菲行 現價:76.4
5701.TWO 劍湖山 現價:6.98
5703.TWO 亞都 現價:24.20
5704.TWO 老爺知 現價:50.5
5706.TW 鳳凰 現價:75.6
5864.TWO 致和證 現價:21.40
5871.TW 中租-KY 現價:180.0
5871A.TW 中租-KY甲特 現價:95.3
5876.TW 上海商銀 現價:42.50
5878.TWO 台名 現價:-
5880.TW 合庫金 現價:26.55
5902.TWO 德記 現價:37.50
5903.TWO 全家 現價:207.5
5904.TWO 寶雅 現價:485.0
5905.TWO 南仁湖 現價:11.85
5906.TW 台南-KY 現價:57.8
5907.TW 大洋-KY 現價:12.60
6005.TW 群益證 現價:14.65
6015.TWO 宏遠證 現價:11.20
6016.TWO 康和證 現價:13.80
6020.TWO 大展證 現價:18.70
6021.TWO 美好證 現價:14.65
6023.TWO 元大期 現價:55.3
6024.TW 群益期 現價:43.15
6026.TWO 福邦證 現價:12.70
6101.TWO 寬魚國際 現價:39.60
6103.TWO 合邦 現價:34.65
6104.TWO 創惟 現價:99.5
6108.TW 競國 現價:17.95
6109.TWO 亞元 現價:15.20
6111.TWO 大宇資 現價:81.6
6112.TW 邁達特 現價:61.0
6113.TWO 亞矽 現價:14.10
6114.TWO 久威 現價:32.90
6115.TW 鎰勝 現價:45.25
6116.TW 彩晶 現價:12.10
6117.TW 迎廣 現價:28.60
6118.TWO 建達 現價:26.35
6120.TW 達運 現價:15.10
6121.TWO 新普 現價:303.0
6122.TWO 擎邦 現價:45.35
6123.TWO 上奇 現價:63.7
6124.TWO 業強 現價:31.90
6125.TWO 廣運 現價:72.3
6126.TWO 信音 現價:32.35
6127.TWO 九豪 現價:21.95
6128.TW 上福 現價:32.75
6129.TWO 普誠 現價:28.50
6130.TWO 星寶國際 現價:32.75
6133.TW 金橋 現價:14.90
6134.TWO 萬旭 現價:19.70
6136.TW 富爾特 現價:18.60
6138.TWO 茂達 現價:127.0
6139.TW 亞翔 現價:90.0
6140.TWO 訊達 現價:19.95
6141.TW 柏承 現價:17.00
6142.TW 友勁 現價:11.05
6143.TWO 振曜 現價:70.0
6144.TWO 得利影 現價:-
6146.TWO 耕興 現價:256.0
6147.TWO 頎邦 現價:67.8
6148.TWO 驊宏資 現價:34.40
6150.TWO 撼訊 現價:76.7
6151.TWO 晉倫 現價:26.15
6152.TW 百一 現價:10.00
6153.TW 嘉聯益 現價:21.85
6154.TWO 順發 現價:16.75
6155.TW 鈞寶 現價:23.60
6156.TWO 松上 現價:19.80
6158.TWO 禾昌 現價:35.60
6160.TWO 欣技 現價:24.95
6161.TWO 捷波 現價:38.60
6163.TWO 華電網 現價:18.70
6164.TW 華興 現價:10.65
6165.TW 浪凡 現價:34.00
6166.TW 凌華 現價:64.3
6167.TWO 久正 現價:17.00
6168.TW 宏齊 現價:22.15
6169.TWO 昱泉 現價:20.55
6170.TWO 統振 現價:50.2
6171.TWO 大城地產 現價:21.30
6173.TWO 信昌電 現價:43.85
6174.TWO 安碁 現價:23.15
6175.TWO 立敦 現價:34.35
6176.TW 瑞儀 現價:117.0
6177.TW 達麗 現價:32.10
6179.TWO 亞通 現價:29.20
6180.TWO 橘子 現價:66.5
6182.TWO 合晶 現價:41.25
6183.TW 關貿 現價:67.5
6184.TW 大豐電 現價:51.0
6185.TWO 幃翔 現價:16.95
6186.TWO 新潤 現價:48.85
6187.TWO 萬潤 現價:107.0
6188.TWO 廣明 現價:103.0
6189.TW 豐藝 現價:43.95
6190.TWO 萬泰科 現價:33.55
6191.TW 精成科 現價:55.8
6192.TW 巨路 現價:84.4
6194.TWO 育富 現價:34.70
6195.TWO 詩肯 現價:41.10
6196.TW 帆宣 現價:138.0
6197.TW 佳必琪 現價:67.7
6198.TWO 瑞築 現價:31.45
6199.TWO 天品 現價:17.10
6201.TW 亞弘電 現價:45.40
6202.TW 盛群 現價:62.7
6203.TWO 海韻電 現價:105.5
6204.TWO 艾華 現價:74.9
6205.TW 詮欣 現價:56.5
6206.TW 飛捷 現價:64.3
6207.TWO 雷科 現價:31.55
6208.TWO 日揚 現價:48.15
6209.TW 今國光 現價:28.25
6210.TWO 慶生 現價:31.55
6212.TWO 理銘 現價:43.00
6213.TW 聯茂 現價:79.3
6214.TW 精誠 現價:109.0
6215.TW 和椿 現價:24.40
6216.TW 居易 現價:30.05
6217.TWO 中探針 現價:43.60
6218.TWO 豪勉 現價:26.65
6219.TWO 富旺 現價:22.95
6220.TWO 岳豐 現價:26.30
6221.TWO 晉泰 現價:74.4
6222.TWO 上揚 現價:31.80
6223.TWO 旺矽 現價:197.0
6224.TW 聚鼎 現價:56.3
6225.TW 天瀚 現價:9.78
6226.TW 光鼎 現價:10.15
6227.TWO 茂綸 現價:46.25
6228.TWO 全譜 現價:11.40
6229.TWO 研通 現價:25.25
6230.TW 尼得科超眾 現價:152.0
6231.TWO 系微 現價:136.5
6233.TWO 旺玖 現價:23.15
6234.TWO 高僑 現價:31.80
6235.TW 華孚 現價:130.5
6236.TWO 康呈 現價:20.00
6237.TWO 驊訊 現價:35.80
6239.TW 力成 現價:94.1
6240.TWO 松崗 現價:21.80
6241.TWO 易通展 現價:13.00
6242.TWO 立康 現價:57.2
6243.TW 迅杰 現價:43.85
6244.TWO 茂迪 現價:28.15
6245.TWO 立端 現價:105.0
6246.TWO 臺龍 現價:13.35
6248.TWO 沛波 現價:27.45
6257.TW 矽格 現價:51.5
6259.TWO 百徽 現價:19.15
6261.TWO 久元 現價:63.0
6263.TWO 普萊德 現價:122.0
6264.TWO 富裔 現價:7.37
6265.TWO 方土昶 現價:10.15
6266.TWO 泰詠 現價:34.40
6269.TW 台郡 現價:89.5
6270.TWO 倍微 現價:22.15
6271.TW 同欣電 現價:125.5
6274.TWO 台燿 現價:122.0
6275.TWO 元山 現價:45.90
6276.TWO 安鈦克 現價:40.75
6277.TW 宏正 現價:81.7
6278.TW 台表科 現價:89.5
6279.TWO 胡連 現價:145.0
6281.TW 全國電 現價:85.1
6282.TW 康舒 現價:50.2
6283.TW 淳安 現價:30.65
6284.TWO 佳邦 現價:49.90
6285.TW 啟碁 現價:117.5
6287.TWO 元隆 現價:18.25
6288.TW 聯嘉 現價:29.30
6290.TWO 良維 現價:55.3
6291.TWO 沛亨 現價:167.5
6292.TWO 迅德 現價:45.70
6294.TWO 智基 現價:110.0
6404.TWO 通訊-KY 現價:19.75
6405.TW 悅城 現價:24.90
6409.TW 旭隼 現價:1545
6411.TWO 晶焱 現價:102.5
6412.TW 群電 現價:110.0
6414.TW 樺漢 現價:265.5
6415.TW 矽力*-KY 現價:290.0
6416.TW 瑞祺電通 現價:82.4
6417.TWO 韋僑 現價:122.5
6418.TWO 詠昇 現價:24.45
6419.TWO 京晨科 現價:35.70
6425.TWO 易發 現價:20.85
6426.TW 統新 現價:66.5
6431.TW 光麗-KY 現價:18.55
6432.TWO 今展科 現價:36.15
6435.TWO 大中 現價:99.9
6438.TW 迅得 現價:100.0
6441.TWO 廣錠 現價:53.1
6442.TW 光聖 現價:64.2
6443.TW 元晶 現價:30.15
6446.TWO 藥華藥 現價:329.0
6449.TW 鈺邦 現價:64.4
6451.TW 訊芯-KY 現價:95.1
6456.TW GIS-KY 現價:63.0
6457.TWO 紘康 現價:44.50
6461.TWO 益得 現價:29.00
6462.TWO 神盾 現價:83.4
6464.TW 台數科 現價:89.0
6465.TWO 威潤 現價:18.75
6469.TWO 大樹 現價:348.0
6470.TWO 宇智 現價:69.2
6472.TWO 保瑞 現價:719
6477.TW 安集 現價:41.70
6482.TWO 弘煜科 現價:42.40
6485.TWO 點序 現價:82.9
6486.TWO 互動 現價:68.7
6488.TWO 環球晶 現價:456.0
6491.TW 晶碩 現價:340.0
6492.TWO 生華科 現價:42.70
6494.TWO 九齊 現價:59.0
6496.TWO 科懋 現價:29.60
6499.TWO 益安 現價:51.0
6504.TW 南六 現價:77.8
6505.TW 台塑化 現價:79.0
6506.TWO 雙邦 現價:17.80
6508.TWO 惠光 現價:34.55
6509.TWO 聚和 現價:36.70
6510.TWO 精測 現價:484.0
6512.TWO 啟發電 現價:-
6514.TWO 芮特-KY 現價:49.75
6515.TW 穎崴 現價:595
6516.TWO 勤崴國際 現價:88.0
6517.TWO 保勝光學 現價:80.3
6523.TWO 達爾膚 現價:128.5
6525.TW 捷敏-KY 現價:65.7
6527.TWO 明達醫 現價:86.9
6530.TWO 創威 現價:27.35
6531.TW 愛普* 現價:315.5
6532.TWO 瑞耘 現價:57.0
6533.TW 晶心科 現價:416.0
6535.TWO 順藥 現價:58.5
6538.TWO 倉和 現價:168.0
6541.TW 泰福-KY 現價:66.8
6542.TWO 隆中 現價:56.3
6546.TWO 正基 現價:85.1
6547.TWO 高端疫苗 現價:61.0
6548.TWO 長科* 現價:34.60
6550.TW 北極星藥業-KY 現價:85.2
6552.TW 易華電 現價:34.00
6556.TWO 勝品 現價:91.5
6558.TW 興能高 現價:23.75
6560.TWO 欣普羅 現價:30.25
6561.TWO 是方 現價:367.0
6568.TWO 宏觀 現價:124.0
6569.TWO 醫揚 現價:174.0
6570.TWO 維田 現價:59.2
6573.TW 虹揚-KY 現價:15.00
6574.TWO 霈方 現價:56.0
6576.TWO 逸達 現價:78.0
6577.TWO 勁豐 現價:90.1
6578.TWO 達邦蛋白 現價:16.25
6579.TW 研揚 現價:171.0
6581.TW 鋼聯 現價:89.0
6582.TW 申豐 現價:49.60
6584.TWO 南俊國際 現價:60.2
6585.TW 鼎基 現價:93.6
6588.TWO 東典光電 現價:29.00
6589.TWO 台康生技 現價:93.4
6590.TWO 普鴻 現價:84.8
6591.TW 動力-KY 現價:51.7
6592.TW 和潤企業 現價:128.5
6592A.TW 和潤企業甲特 現價:95.7
6593.TWO 台灣銘板 現價:79.0
6596.TWO 寬宏藝術 現價:50.1
6598.TW ABC-KY 現價:24.00
6603.TWO 富強鑫 現價:16.05
6605.TW 帝寶 現價:122.0
6606.TW 建德工業 現價:23.85
6609.TWO 瀧澤科 現價:31.25
6612.TWO 奈米醫材 現價:131.0
6613.TWO 朋億* 現價:123.0
6615.TWO 慧智 現價:40.05
6616.TWO 特昇-KY 現價:13.50
6624.TWO 萬年清 現價:47.10
6625.TW 必應 現價:98.6
6629.TWO 泰金-KY 現價:48.50
6640.TWO 均華 現價:107.0
6641.TW 基士德-KY 現價:47.50
6642.TWO 富致 現價:47.40
6643.TWO M31 現價:845
6649.TWO 台生材 現價:34.35
6651.TWO 全宇昕 現價:70.2
6654.TWO 天正國際 現價:-
6655.TW 科定 現價:122.5
6657.TW 華安 現價:64.4
6661.TWO 威健生技 現價:23.00
6662.TWO 樂斯科 現價:31.50
6664.TWO 群翊 現價:169.5
6666.TW 羅麗芬-KY 現價:69.4
6667.TWO 信紘科 現價:76.0
6668.TW 中揚光 現價:38.35
6669.TW 緯穎 現價:1645
6670.TW 復盛應用 現價:195.0
6671.TW 三能-KY 現價:39.55
6672.TW 騰輝電子-KY 現價:96.5
6674.TW 鋐寶科技 現價:27.75
6679.TWO 鈺太 現價:352.0
6680.TWO 鑫創電子 現價:87.0
6683.TWO 雍智科技 現價:196.5
6684.TWO 安格 現價:43.00
6689.TW 伊雲谷 現價:118.0
6690.TWO 安碁資訊 現價:160.0
6691.TW 洋基工程 現價:274.0
6693.TWO 廣閎科 現價:64.9
6695.TW 芯鼎 現價:38.20
6697.TWO 東捷資訊 現價:51.4
6698.TW 旭暉應材 現價:35.20
6703.TWO 軒郁 現價:244.5
6706.TW 惠特 現價:65.4
6708.TWO 天擎 現價:45.00
6712.TWO 長聖 現價:190.0
6715.TW 嘉基 現價:116.0
6716.TWO 應廣 現價:81.0
6719.TW 力智 現價:215.0
6721.TWO 信實 現價:51.3
